,datetime,duration,title,genres,release_date,movie_id,user_id
858,2017-01-04 23:55:00,234638.0,Burlesque,"Drama, Music, Musical, Romance",2010-11-24,ec0c10f268,bf50e4501e
859,2017-01-04 12:07:16,14246.0,Let Me In,"Drama, Fantasy, Horror, Mystery, Thriller",2010-10-01,ab62e8a6bc,bcb1e698c6
860,2017-01-04 12:41:02,45626.0,The Big Short,"Biography, Comedy, Drama, History",2015-12-23,9abc46d80e,ab13dbeab3
861,2017-01-04 13:28:13,16400.0,Misconduct,"Crime, Drama, Mystery, Thriller",2016-02-05,715d1a6e21,103a2c355d
862,2017-01-04 19:46:46,86421.0,Safe Haven,"Drama, Romance, Thriller",2013-02-14,8c14e58ed6,f8b8b88b96
863,2017-01-04 22:09:41,6695.0,Shutter,"Horror, Mystery, Thriller",2008-03-21,e735b0c5de,d3eced9949
864,2017-01-04 00:16:34,2550.0,Fifty Shades of Black,Comedy,2016-01-29,4df6767e08,cad2956650
865,2017-01-04 20:47:08,48031.0,Jane Got a Gun,"Action, Drama, Western",2016-01-29,75b2709654,99a45d94c3
866,2017-01-04 22:26:23,8152.0,The Woman in Black: Angels of Death,"Drama, Horror, Thriller",2015-01-02,18545ebd1f,e73cb349c6
867,2017-01-04 22:39:31,47697.0,The Man Who Ate Himself to Death,NOT AVAILABLE,2014-06-05,16ad4ca50c,af1104bc08
868,2017-01-04 01:09:54,4092.0,Black Book,"Drama, Thriller, War",2007-05-18,530d43ef17,8e1be40e32
869,2017-01-04 04:26:42,601.0,Abducted,"Action, Thriller",2014-03-17,49b6ab1203,b007f28cb1
870,2017-01-04 06:37:33,7623.0,Escorts,Documentary,2015-05-21,2dfb5d54fe,b7ef73b8d5
871,2017-01-04 19:47:02,5236.0,Labor Pains,"Comedy, Romance",2009-06-19,a5bf6e87ce,18c10ac8e5
872,2017-01-04 21:43:32,1035.0,Fury,"Action, Drama, War",2014-10-17,3d60fbd028,8970f81e10
873,2017-01-04 22:13:15,340491.0,Hurricane Bianca,"Comedy, Drama",2016-09-19,534a95bf05,79135b1cd4
874,2017-01-04 23:06:02,30234.0,Cocaine Cowboys Reloaded,"Documentary, Crime, History",2014-07-08,5a8c8a1ef1,6e4f2e237d
875,2017-01-04 01:25:22,68367.0,A Girl Like Her,Drama,2015-03-27,88270e6873,5932529ae3
876,2017-01-04 04:36:43,511040.0,Scarecrows,"Action, Crime, Horror, Thriller",1991-03-26,171eee112d,b007f28cb1
877,2017-01-04 21:14:18,232506.0,The Pill,"Comedy, Drama, Romance",2011-12-16,8a1125d0af,18c10ac8e5
878,2017-01-04 22:23:08,6312.0,Anger Management,Comedy,2003-04-11,7ef540d7d1,4778635e6b
879,2017-01-04 01:04:14,58130.0,Maleficent,"Action, Adventure, Family, Fantasy, Romance",2014-05-30,5458863a18,cad2956650
880,2017-01-04 02:24:40,3922.0,The Concubine,"Drama, History, Romance",2012-06-06,e7bfd6e21d,8e1be40e32
881,2017-01-04 13:12:09,6750.0,Say When,"Comedy, Drama, Romance",2014-10-24,1c2e1d1ec6,ff247b4f5b
882,2017-01-04 20:55:36,564.0,The DUFF,"Comedy, Romance",2015-02-20,cca7749d82,db1cab71a3
883,2017-01-04 00:11:39,1127.0,The Interview,"Action, Adventure, Comedy",2014-12-24,2d01b1371c,48cc602668
884,2017-01-04 00:14:44,42729.0,The Big Short,"Biography, Comedy, Drama, History",2015-12-23,9abc46d80e,60455cc93f
885,2017-01-04 15:41:39,787376.0,London Has Fallen,"Action, Thriller",2016-03-04,f77e500e7a,f1908922dd
886,2017-01-04 16:15:52,11996.0,Alvin and the Chipmunks: Chipwrecked,"Animation, Adventure, Comedy, Family, Music",2011-12-16,6e2a1a0de6,9bada00eb3
887,2017-01-04 17:05:37,369.0,Spectral,"Action, Adventure, Sci-Fi",2016-12-09,3752874a52,947bce3d03
888,2017-01-04 22:47:27,3600.0,Searching for Sugar Man,"Documentary, Biography, Music",2012-07-26,526160e63d,00938d1bb7
889,2017-01-04 00:30:26,269526.0,The Interview,"Action, Adventure, Comedy",2014-12-24,2d01b1371c,48cc602668
890,2017-01-04 01:52:39,61024.0,Red Dragon,"Crime, Drama, Thriller",2002-10-04,d622579474,251a19b641
891,2017-01-04 12:06:53,14820.0,The Big Short,"Biography, Comedy, Drama, History",2015-12-23,9abc46d80e,60455cc93f
892,2017-01-04 16:38:00,103778.0,Cowboys & Aliens,"Action, Sci-Fi, Thriller, Western",2011-07-29,f5f284408b,390b112b19
893,2017-01-04 19:11:00,6600.0,Spectral,"Action, Adventure, Sci-Fi",2016-12-09,3752874a52,17f24fb7ef
894,2017-01-04 22:43:37,147235.0,The Choice,"Drama, Romance",2016-02-05,9da0474748,b44a23b451
895,2017-01-04 05:08:34,30853.0,What's Your Number?,"Comedy, Romance",2011-09-30,8f8b895191,1df8e21154
896,2017-01-04 11:40:47,3611.0,The Interview,"Action, Adventure, Comedy",2014-12-24,2d01b1371c,e45fb27c9e
897,2017-01-04 12:23:06,5567.0,Megamind,"Animation, Action, Comedy, Family, Sci-Fi",2010-11-05,646e06bbec,7ad4bb88dc
898,2017-01-04 12:28:43,2187.0,Alvin and the Chipmunks: Chipwrecked,"Animation, Adventure, Comedy, Family, Music",2011-12-16,6e2a1a0de6,9bada00eb3
899,2017-01-04 14:58:03,1781.0,The Equalizer,"Action, Crime, Thriller",2014-09-26,c738cc60db,c5bf4f3f57
900,2017-01-04 17:11:54,6313.0,Kajaki: The True Story,"Adventure, Biography, Drama, Thriller, War",2015-11-13,0d0c7adda6,947bce3d03
901,2017-01-04 21:17:57,6030.0,Zookeeper,"Comedy, Family, Fantasy, Romance",2011-07-08,8762763a6b,e04156b72c
902,2017-01-04 00:09:29,131462.0,The Decoy Bride,"Comedy, Drama, Romance",2012-03-09,1cea8d74a2,fb63ffb088
903,2017-01-04 00:31:13,1302.0,London Has Fallen,"Action, Thriller",2016-03-04,f77e500e7a,b98dac947a
904,2017-01-04 02:22:00,6086.0,Jack Ryan: Shadow Recruit,"Action, Drama, Thriller",2014-01-17,893b098d8e,cf7393a2b4
905,2017-01-04 12:40:22,279602.0,Misconduct,"Crime, Drama, Mystery, Thriller",2016-02-05,715d1a6e21,0823fa7f47
906,2017-01-04 15:55:18,19698.0,The DUFF,"Comedy, Romance",2015-02-20,cca7749d82,28fad71382
907,2017-01-04 16:01:19,10752.0,Capitalism: A Love Story,"Documentary, Crime",2009-10-02,0aa67d7250,e817f8eb39
908,2017-01-04 20:57:24,5476.0,Ratchet and Clank,"Animation, Action, Adventure, Comedy, Family, Fantasy, Sci-Fi",2016-04-29,b264b980a6,7dc00c81a5
909,2017-01-04 21:18:35,77708.0,Sicario,"Action, Crime, Drama, Mystery, Thriller",2015-10-02,f33856f257,3a142199a8
910,2017-01-04 21:56:36,600.0,Cowboys & Aliens,"Action, Sci-Fi, Thriller, Western",2011-07-29,f5f284408b,d28dda0c9c
911,2017-01-04 22:55:09,84195.0,Fittest on Earth: The Story of the 2015 Reebok CrossFit Games,"Documentary, Sport",2016-02-23,18ad8ca474,223781f97b
912,2017-01-04 02:10:32,103832.0,Town of Runners,"Documentary, Sport",2012-04-20,c036afb770,7604901434
913,2017-01-04 13:15:55,1811.0,The Lives of Others,"Drama, Mystery, Thriller",2007-03-30,5034e0d730,cdb8cc5667
914,2017-01-04 15:56:51,524952.0,London Has Fallen,"Action, Thriller",2016-03-04,f77e500e7a,35c8ebb99d
915,2017-01-04 16:17:00,5324.0,Hotel Transylvania,"Animation, Comedy, Family, Fantasy",2012-09-28,c94c733e45,60455cc93f
916,2017-01-04 18:59:53,12847.0,The Interview,"Action, Adventure, Comedy",2014-12-24,2d01b1371c,68028d6837
917,2017-01-04 00:08:03,486436.0,Hot Girls Wanted,Documentary,2015-05-29,055bad270b,04d3984ad5
918,2017-01-04 03:03:18,2627.0,Annie,"Comedy, Drama, Family, Musical",2014-12-19,c4d5226efa,e5e00dde5a
919,2017-01-04 16:53:25,175059.0,Blue Is the Warmest Color,"Drama, Romance",2013-10-09,ef52c762a8,cce99775e8
920,2017-01-04 17:18:18,15224.0,The Woman in Black: Angels of Death,"Drama, Horror, Thriller",2015-01-02,18545ebd1f,02acd4c61d
921,2017-01-04 18:45:06,600.0,Pride and Prejudice and Zombies,"Action, Comedy, Fantasy, Horror, Romance",2016-02-05,a662eb57da,b03481e18d
922,2017-01-04 20:20:48,8287.0,Waffle Street,"Comedy, Drama",2016-03-15,8aa4f5e56e,22eb62225f
923,2017-01-04 21:16:28,605938.0,Pan's Labyrinth,"Drama, Fantasy, War",2007-01-19,85bad5ccea,9970b9323d
924,2017-01-04 21:28:46,79064.0,Twilight,"Drama, Fantasy, Romance",2008-11-21,40bccd3001,28fad71382
925,2017-01-04 22:16:15,600.0,Samsara,"Documentary, Music",2012-08-23,1bc345fc1b,4339d11ec1
926,2017-01-04 12:18:21,1462.0,Baby Boy,"Crime, Drama, Romance, Thriller",2001-06-27,07680af2bc,47a355528d
927,2017-01-04 13:12:31,11569.0,London Has Fallen,"Action, Thriller",2016-03-04,f77e500e7a,868f4212cd
928,2017-01-04 14:59:17,64198.0,Pride and Prejudice and Zombies,"Action, Comedy, Fantasy, Horror, Romance",2016-02-05,a662eb57da,02d0decc53
929,2017-01-04 17:38:14,4855.0,Pride and Prejudice and Zombies,"Action, Comedy, Fantasy, Horror, Romance",2016-02-05,a662eb57da,9df43c1400
930,2017-01-04 17:44:19,373.0,Elf,"Comedy, Family, Fantasy, Romance",2003-11-07,fd95534e2a,e1a65c3a68
931,2017-01-04 18:02:39,10086.0,Unthinkable,"Crime, Drama, Thriller",2010-05-26,fff8437fe1,e3329a62d7
932,2017-01-04 18:56:27,582.0,Bratz: The Movie,"Comedy, Family, Music",2007-08-03,7bcd9d2524,18c10ac8e5
933,2017-01-04 18:58:31,522617.0,The Way Back,"Adventure, Drama, History",2011-01-21,64e6f79933,947bce3d03
934,2017-01-04 19:16:37,4800.0,Whiteout,"Action, Crime, Horror, Mystery, Thriller",2009-09-11,b31439caca,22a7f324ad
935,2017-01-04 19:29:51,3524.0,The Pyramid,"Action, Adventure, Horror, Mystery, Thriller",2014-12-05,9a3d081d75,aa28e6024c
936,2017-01-04 22:04:19,581.0,The DUFF,"Comedy, Romance",2015-02-20,cca7749d82,f2e19404b8
937,2017-01-04 02:06:19,35931.0,Gun,"Action, Crime, Thriller",2015-09-05,ca094c17dd,beb48476aa
938,2017-01-04 04:09:15,600.0,Redemption,"Action, Drama",2013-06-28,7b1cd10478,cf7393a2b4
939,2017-01-04 18:30:26,10662.0,The Lobster,"Comedy, Drama, Romance, Sci-Fi, Thriller",2015-10-16,eb91c694cc,19c6054040
940,2017-01-04 21:34:58,261675.0,London Has Fallen,"Action, Thriller",2016-03-04,f77e500e7a,41841ef4a3
941,2017-01-04 04:09:42,23656.0,Hotel Transylvania,"Animation, Comedy, Family, Fantasy",2012-09-28,c94c733e45,aa7539db19
942,2017-01-04 11:44:08,6000.0,The Water Diviner,"Drama, History, War",2014-12-26,7165c2fc94,faf5bd535e
943,2017-01-04 14:53:47,5300.0,Hurricane Bianca,"Comedy, Drama",2016-09-19,534a95bf05,9b2c8a0024
944,2017-01-04 18:35:07,6280.0,My Best Friend's Wedding,"Comedy, Drama, Romance",1997-06-20,2af900d312,dae527e424
945,2017-01-04 21:09:18,84143.0,Nick of Time,"Action, Crime, Drama, Thriller",1995-11-22,3169de47e2,e3329a62d7
946,2017-01-04 23:02:34,91219.0,Race,"Biography, Drama, Sport",2016-02-19,476a47a9a5,68028d6837
947,2017-01-04 02:48:01,84893.0,My Best Friend's Wedding,"Comedy, Drama, Romance",1997-06-20,2af900d312,e827977436
948,2017-01-04 17:50:56,1870.0,Alvin and the Chipmunks: Chipwrecked,"Animation, Adventure, Comedy, Family, Music",2011-12-16,6e2a1a0de6,e1a65c3a68
949,2017-01-04 19:01:15,7366.0,Shrek 2,"Animation, Adventure, Comedy, Family, Fantasy, Romance",2004-05-19,f1fccba87c,7cbcc791bf
950,2017-01-04 19:03:20,650.0,Lo and Behold: Reveries of the Connected World,Documentary,2016-08-19,9ea98adacb,e817f8eb39
951,2017-01-04 19:14:21,3842.0,Annie,"Comedy, Drama, Family, Musical",2014-12-19,c4d5226efa,5c9214b0b0
952,2017-01-04 22:06:36,5724.0,The Boxtrolls,"Animation, Adventure, Comedy, Family, Fantasy",2014-09-26,7e20bc6930,d28dda0c9c
953,2017-01-04 23:04:02,2235.0,Gone Baby Gone,"Crime, Drama, Mystery, Thriller",2007-10-19,c56696bc20,f492f3fc33
954,2017-01-04 04:22:34,69793.0,Push,"Action, Sci-Fi, Thriller",2009-02-06,c7c124e409,cf7393a2b4
955,2017-01-04 12:13:58,80851.0,Minimalism: A Documentary About the Important Things,Documentary,NOT AVAILABLE,4d5756f511,379e05f6ce
956,2017-01-04 18:10:13,4190.0,Maximum Ride,"Action, Adventure, Comedy, Fantasy, Sci-Fi, Thriller",2016-08-30,fff9fbe077,3a71369aa0
957,2017-01-04 20:19:33,5415.0,Percentage,"Action, Crime, Thriller",2014-04-24,0cba3bee9b,456ffa0e1e
958,2017-01-04 22:50:34,152632.0,Maximum Ride,"Action, Adventure, Comedy, Fantasy, Sci-Fi, Thriller",2016-08-30,fff9fbe077,4761e2aa9c
959,2017-01-04 00:48:08,4961.0,Soft Lad,"Drama, Romance",2015-11-09,728d4068df,eced756714
960,2017-01-04 04:31:49,82722.0,Howard Lovecraft & the Frozen Kingdom,"Animation, Fantasy",2016-10-01,3b12f4236f,d78dddc918
961,2017-01-04 13:56:06,174501.0,The Lives of Others,"Drama, Mystery, Thriller",2007-03-30,5034e0d730,cdb8cc5667
962,2017-01-04 17:07:56,6032.0,Dirty Grandpa,Comedy,2016-01-22,0f49a6ca95,92b004006a
963,2017-01-04 18:42:26,6676.0,Dirty Grandpa,Comedy,2016-01-22,0f49a6ca95,e374a12271
964,2017-01-04 20:19:47,6090.0,Mystic Pizza,"Comedy, Drama, Romance",1988-10-21,5c8f720a13,dae527e424
965,2017-01-04 22:08:10,87601.0,Never Back Down,"Action, Drama, Sport",2008-03-14,54699d0199,c7afba0672
966,2017-01-04 22:16:45,1799.0,Stargate: The Ark of Truth,"Action, Adventure, Drama, Fantasy, Sci-Fi",2008-03-11,7b4e6813b4,86a3214888
967,2017-01-04 22:23:36,838618.0,Green Room,"Horror, Music, Thriller",2016-05-13,43bb6de314,d47fccddbf
968,2017-01-04 22:30:11,5916.0,Dan in Real Life,"Comedy, Drama, Romance",2007-10-26,f2d5cb9604,9161eb4f59
969,2017-01-04 23:32:07,16034.0,Limitless,"Sci-Fi, Thriller",2011-03-18,a902051413,9ed0ba2d33
970,2017-01-04 23:54:26,7317.0,Creed,"Drama, Sport",2015-11-25,d2b995fcb7,94fba6b03b
971,2017-01-04 12:31:29,31398.0,The To Do List,"Comedy, Romance",2013-07-26,39ec593af5,de84066ab8
972,2017-01-04 17:47:57,18743.0,Katy Perry: Part of Me,"Documentary, Music",2012-07-05,766c9ca3f4,60455cc93f
973,2017-01-04 18:50:19,89782.0,Annie,"Comedy, Drama, Family, Musical",2014-12-19,c4d5226efa,a53a31243a
974,2017-01-04 21:29:29,82416.0,Foxcatcher,"Biography, Drama, Sport",2015-01-16,f3caf605d7,19c6054040
975,2017-01-04 22:01:17,7620.0,Mona Lisa Smile,Drama,2003-12-19,55b93bd9ef,dae527e424
976,2017-01-04 22:46:44,1240.0,Stargate: The Ark of Truth,"Action, Adventure, Drama, Fantasy, Sci-Fi",2008-03-11,7b4e6813b4,86a3214888
977,2017-01-04 01:34:44,221959.0,Home Alone,"Comedy, Family",1990-11-16,752c2074aa,0eb60ff203
978,2017-01-04 17:29:10,9726.0,Dead Man Down,"Action, Crime, Drama, Thriller",2013-03-08,0011c654a9,1f49ba50e5
979,2017-01-04 18:20:11,357153.0,Unbroken,"Biography, Drama, Sport, War",2014-12-25,c1a999ca11,73b68efccb
980,2017-01-04 19:18:40,962502.0,Requiem for the American Dream,"Documentary, Biography, News",2016-10-20,f406540240,e817f8eb39
981,2017-01-04 19:32:44,310.0,The Legend of Barney Thomson,"Comedy, Crime",2015-07-24,01c09be4ff,88d88bc47d
982,2017-01-04 19:54:39,488.0,Visions,NOT AVAILABLE,NOT AVAILABLE,18f52496b8,cdb63c2b55
983,2017-01-04 20:33:48,5710.0,London Has Fallen,"Action, Thriller",2016-03-04,f77e500e7a,e374a12271
984,2017-01-04 22:08:48,5500.0,Lila & Eve,"Crime, Drama, Mystery, Thriller",2015-07-17,f3eb12b9ff,456ffa0e1e
985,2017-01-04 06:02:44,29339.0,The Prophecy,"Action, Crime, Drama, Fantasy, Horror, Mystery, Thriller",1995-09-01,1274e4a2a5,f9a35f2935
986,2017-01-04 07:01:51,86992.0,The Choice,"Drama, Romance",2016-02-05,9da0474748,ccb0be8a1f
987,2017-01-04 19:04:38,73632.0,Escorts,Documentary,2015-05-21,2dfb5d54fe,0f31a64682
988,2017-01-04 20:55:41,91185.0,Over the Hedge,"Animation, Adventure, Comedy, Family, Fantasy",2006-05-19,b845cd10ea,3326f9af63
989,2017-01-04 23:07:24,5196.0,Stargate: The Ark of Truth,"Action, Adventure, Drama, Fantasy, Sci-Fi",2008-03-11,7b4e6813b4,86a3214888
990,2017-01-04 23:12:54,2121.0,Dreamgirls,"Drama, Music, Musical",2006-12-25,a9e603817a,60455cc93f
991,2017-01-04 23:48:43,1516.0,Eat with Me,"Comedy, Drama, Romance",2017-10-08,f9cc312455,9b2c8a0024
992,2017-01-04 01:05:11,34722.0,Deprogrammed,Documentary,2015-04-26,f02b9f54a2,87e98e9476
993,2017-01-04 14:15:26,13879.0,The Final Girls,"Comedy, Drama, Fantasy, Horror, Thriller",2015-11-05,ed82545a70,30894b8bd2
994,2017-01-04 18:17:19,10140.0,The Good Neighbor,"Crime, Drama, Horror, Thriller",2017-08-14,604727e362,96af22d78a
995,2017-01-04 18:32:49,839.0,A Girl Like Her,Drama,2015-03-27,88270e6873,18c10ac8e5
996,2017-01-04 21:14:47,52771.0,The To Do List,"Comedy, Romance",2013-07-26,39ec593af5,de84066ab8
997,2017-01-04 01:17:17,59978.0,The Guv'nor,Documentary,2016-10-05,2f02c79686,d19dea6120
998,2017-01-04 03:46:11,208568.0,Fight Club,Drama,1999-10-15,338abadc17,21bbedc06d
999,2017-01-04 14:12:39,58891.0,The Prophecy,"Action, Crime, Drama, Fantasy, Horror, Mystery, Thriller",1995-09-01,1274e4a2a5,f9a35f2935
